room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,suburb
19468720,134688486,Private room,Eastern Suburbs,0,0,2,1,70,-33.889714,151.273382,Bondi Beach
17943638,51159837,Private room,Eastern Suburbs,0,0,1,1,63,-33.887293,151.277645,Bondi Beach
4559513,5372133,Private room,Eastern Suburbs,0,0,1,1,66,-33.882491,151.275097,North Bondi
18933387,67497551,Private room,Eastern Suburbs,0,0,2,1,63,-33.887999,151.277132,Bondi Beach
15422881,4691096,Private room,Eastern Suburbs,5,0,3,2,78,-33.875867,151.258605,Rose Bay
16008474,104081708,Private room,Eastern Suburbs,1,0,1,1,70,-33.87663,151.271581,Rose Bay
731535,3807624,Private room,Eastern Suburbs,153,4.5,2,1,78,-33.873357,151.239899,Double Bay
4702820,24310884,Private room,Eastern Suburbs,1,0,1,1,63,-33.92421,151.256335,Coogee
18661473,56287683,Private room,Eastern Suburbs,0,0,1,1,70,-33.890901,151.26924,Bondi Beach
18878514,1960966,Private room,Eastern Suburbs,0,0,1,1,74,-33.893199,151.261159,Bondi
15988434,7116867,Private room,Eastern Suburbs,0,0,2,1,70,-33.876791,151.273658,Rose Bay
7055284,507021,Private room,Eastern Suburbs,43,4.5,3,1,78,-33.895349,151.246696,Bondi Junction
11423985,5743087,Private room,Eastern Suburbs,5,4.5,1,1,63,-33.896593,151.269127,Bondi
7331888,4583533,Private room,Eastern Suburbs,2,0,2,1,74,-33.892716,151.272088,Bondi Beach
10445236,47003274,Private room,Eastern Suburbs,2,0,2,1,70,-33.902234,151.262706,Bronte
9244976,10203410,Private room,Eastern Suburbs,31,4.5,2,1,65,-33.8994,151.260892,Bronte
9698559,5539978,Private room,Eastern Suburbs,56,5,2,1,63,-33.921545,151.242808,Randwick
10572540,9726771,Private room,Eastern Suburbs,18,5,2,1,66,-33.887938,151.274305,Bondi Beach
16387954,96953979,Private room,Eastern Suburbs,1,0,2,1,69,-33.887533,151.275515,Bondi Beach
16713881,109903306,Private room,Eastern Suburbs,6,5,2,1,66,-33.918054,151.247453,Randwick
13984199,79369142,Private room,Eastern Suburbs,0,0,2,1,69,-33.895656,151.267911,Bondi
18722580,48125780,Private room,Eastern Suburbs,0,0,1,1,81,-33.868194,151.270701,Rose Bay
4701895,24305727,Private room,Eastern Suburbs,15,5,2,1,78,-33.890537,151.263,Bondi
8360151,22393217,Private room,Eastern Suburbs,20,5,2,1,78,-33.916014,151.245022,Randwick
16342254,1107857,Private room,Eastern Suburbs,7,4.5,1,1,66,-33.892254,151.256284,Bondi Junction
10194488,14015093,Private room,Eastern Suburbs,10,4.5,2,1,74,-33.893829,151.27193,Bondi Beach
16277922,106462068,Private room,Eastern Suburbs,3,5,2,1,63,-33.897849,151.250272,Queens Park
4862824,25013242,Private room,Eastern Suburbs,3,4.5,2,1,63,-33.901984,151.255358,Waverley
13066722,11655318,Private room,Eastern Suburbs,0,0,2,1,72,-33.886415,151.271252,Bondi Beach
11320469,26037199,Private room,Eastern Suburbs,5,5,2,1,63,-33.885811,151.27187,Bondi Beach
15535490,2159807,Private room,Eastern Suburbs,0,0,2,1,78,-33.88383,151.278159,North Bondi
10042849,27756491,Private room,Eastern Suburbs,0,0,2,1,63,-33.886219,151.278713,North Bondi
14339793,12537115,Private room,Eastern Suburbs,2,0,2,1,78,-33.88969,151.284827,North Bondi
4804445,20676987,Private room,Eastern Suburbs,1,0,2,1,78,-33.888741,151.273243,Bondi Beach
11558269,28782105,Private room,Inner Sydney,2,0,2,1,78,-33.875856,151.205071,Sydney
9959792,2119490,Private room,Inner Sydney,1,0,2,1,78,-33.876481,151.218053,Darlinghurst
18885669,15879595,Private room,Inner Sydney,0,0,2,1,70,-33.882209,151.213147,Surry Hills
16428077,49236662,Private room,Inner Sydney,0,0,2,1,78,-33.871658,151.227799,Elizabeth Bay
19395459,135973758,Private room,Inner Sydney,0,0,2,1,66,-33.869819,151.205284,Sydney
9817623,32097420,Private room,Inner Sydney,13,4,2,1,69,-33.878932,151.206079,Haymarket
18842408,131234049,Private room,Inner Sydney,2,0,2,1,66,-33.874036,151.206725,Sydney
16749067,23088334,Private room,Inner Sydney,18,4.5,2,1,75,-33.876309,151.214579,Darlinghurst
18296234,108822246,Private room,Inner Sydney,5,5,2,1,70,-33.868577,151.202666,Sydney
8637315,9821696,Private room,Eastern Suburbs,0,0,2,1,63,-33.885992,151.281285,North Bondi
15239289,39294244,Private room,Eastern Suburbs,0,0,2,1,78,-33.892758,151.259088,Bondi
17727510,23731766,Private room,Eastern Suburbs,0,0,2,1,78,-33.891531,151.255331,Bondi Junction
3786113,19431302,Private room,Eastern Suburbs,0,0,1,1,66,-33.886261,151.269418,Bondi Beach
16181539,40364062,Private room,Eastern Suburbs,0,0,2,1,74,-33.884,151.280084,North Bondi
15636519,31571800,Private room,Eastern Suburbs,1,0,2,1,78,-33.888138,151.282906,North Bondi
16986065,87395541,Private room,Eastern Suburbs,1,0,2,1,78,-33.896123,151.273132,Bondi
15538624,98318637,Private room,Eastern Suburbs,1,0,4,2,63,-33.89482,151.261556,Bondi
17126111,61466104,Private room,Eastern Suburbs,0,0,2,1,78,-33.886447,151.276768,Bondi Beach
13687842,943298,Private room,Eastern Suburbs,0,0,2,1,74,-33.882858,151.258951,Bellevue Hill
17739694,109377058,Private room,Eastern Suburbs,1,0,2,1,70,-33.891784,151.265963,Bondi
16872182,45397900,Private room,Eastern Suburbs,2,0,1,1,66,-33.890009,151.267126,Bondi Beach
13215015,74102758,Private room,Eastern Suburbs,0,0,2,1,63,-33.886394,151.257489,Bellevue Hill
12274740,66129266,Private room,Eastern Suburbs,0,0,2,1,70,-33.893356,151.27001,Bondi Beach
19107699,19671451,Private room,Eastern Suburbs,0,0,2,1,70,-33.890088,151.265779,Bondi Beach
1988660,10255877,Private room,Eastern Suburbs,2,0,1,1,78,-33.892707,151.270708,Bondi Beach
16914573,92197621,Private room,Eastern Suburbs,0,0,1,1,78,-33.887445,151.258799,Bellevue Hill
7100525,37213447,Private room,Eastern Suburbs,0,0,1,1,74,-33.889971,151.270304,Bondi Beach
17302867,27068569,Private room,Eastern Suburbs,1,0,2,1,74,-33.89334,151.256506,Bondi Junction
15424226,2731622,Private room,Eastern Suburbs,5,5,2,1,63,-33.89138,151.260124,Bondi
14256282,45352725,Private room,Eastern Suburbs,18,5,2,1,70,-33.888344,151.278354,Bondi Beach
5707630,29591668,Private room,Eastern Suburbs,0,0,2,1,63,-33.891689,151.266129,Bondi Beach
14082675,62887728,Private room,Eastern Suburbs,0,0,2,1,77,-33.890125,151.261281,Bondi
12826171,69983353,Private room,Eastern Suburbs,0,0,2,1,74,-33.891486,151.27215,Bondi Beach
9734039,13163917,Private room,Eastern Suburbs,1,0,2,1,78,-33.894297,151.273156,Bondi Beach
16007532,100337625,Private room,Eastern Suburbs,0,0,2,1,66,-33.889345,151.272874,Bondi Beach
15979040,18152087,Private room,Eastern Suburbs,0,0,1,1,78,-33.884415,151.27659,North Bondi
1808241,9178076,Private room,Eastern Suburbs,23,4.5,2,1,66,-33.88164,151.257858,Bellevue Hill
11403101,4368689,Private room,Eastern Suburbs,2,0,2,1,81,-33.886585,151.270158,Bondi Beach
9553783,15415647,Private room,Eastern Suburbs,0,0,2,1,74,-33.887351,151.279864,North Bondi
9593128,1649953,Private room,Eastern Suburbs,1,0,2,1,78,-33.893613,151.270166,Bondi Beach
8482455,44673671,Private room,Eastern Suburbs,0,0,1,1,63,-33.892882,151.272413,Bondi Beach
4297758,1972133,Private room,Eastern Suburbs,2,0,2,1,66,-33.86917,151.268728,Rose Bay
16068023,21395173,Private room,Eastern Suburbs,0,0,2,1,63,-33.88703,151.278746,North Bondi
16693553,9340970,Private room,Eastern Suburbs,0,0,1,1,70,-33.88657,151.271556,Bondi Beach
9655053,49911453,Private room,Eastern Suburbs,0,0,2,1,63,-33.88245,151.270727,North Bondi
36909,159252,Private room,Eastern Suburbs,8,5,1,1,63,-33.887186,151.263155,Bellevue Hill
1230573,3932725,Private room,Eastern Suburbs,31,4.5,2,1,77,-33.891791,151.26418,Bondi
3334584,3611086,Private room,Eastern Suburbs,0,0,2,1,65,-33.887708,151.274682,Bondi Beach
16098286,104935032,Private room,Eastern Suburbs,10,5,2,2,77,-33.890598,151.280668,Bondi Beach
16640514,17417284,Private room,Eastern Suburbs,3,4.5,2,1,70,-33.875809,151.258124,Rose Bay
16076877,46347141,Private room,Eastern Suburbs,1,0,2,1,78,-33.893201,151.261985,Bondi
4228269,19809970,Private room,Eastern Suburbs,36,4.5,2,1,70,-33.893837,151.266682,Bondi
16199134,26188837,Private room,Eastern Suburbs,1,0,2,1,78,-33.877186,151.277892,Dover Heights
12330834,12229818,Private room,Eastern Suburbs,1,0,1,1,78,-33.894225,151.251304,Bondi Junction
11760748,12228209,Private room,Eastern Suburbs,1,0,2,1,70,-33.892614,151.250869,Bondi Junction
13048484,72219163,Private room,Eastern Suburbs,0,0,2,1,78,-33.893068,151.26462,Bondi
16480532,10923947,Private room,Eastern Suburbs,1,0,2,1,70,-33.888478,151.265708,Bondi Beach
14016120,83833813,Private room,Eastern Suburbs,0,0,2,1,78,-33.891773,151.264515,Bondi
16471601,4283895,Private room,Eastern Suburbs,0,0,2,1,69,-33.884473,151.273577,North Bondi
791240,4168657,Private room,Eastern Suburbs,1,0,2,1,70,-33.862463,151.275676,Vaucluse
15482525,24094467,Private room,Eastern Suburbs,1,0,2,1,78,-33.895854,151.266855,Bondi
18477704,107424672,Private room,Eastern Suburbs,0,0,2,1,78,-33.886875,151.276058,Bondi Beach
17655422,9913963,Private room,Eastern Suburbs,0,0,3,1,70,-33.886539,151.276714,Bondi Beach
8298671,29777617,Private room,Eastern Suburbs,0,0,2,1,66,-33.88916,151.283567,North Bondi
4711714,82296,Private room,Eastern Suburbs,3,4.5,2,1,70,-33.890233,151.269959,Bondi Beach
6218505,32250452,Private room,Eastern Suburbs,0,0,2,1,78,-33.885287,151.277196,North Bondi
15721779,19312750,Private room,Eastern Suburbs,2,0,2,1,78,-33.879641,151.254166,Bellevue Hill
15524147,17907251,Private room,Eastern Suburbs,1,0,2,1,63,-33.892456,151.261407,Bondi
11807251,10945225,Private room,Eastern Suburbs,0,0,2,1,66,-33.886359,151.274265,Bondi Beach
9755794,50313855,Private room,Eastern Suburbs,1,0,2,1,78,-33.88465,151.272207,North Bondi
15635608,4051518,Private room,Eastern Suburbs,12,5,2,1,81,-33.896984,151.254714,Waverley
16277346,54593857,Private room,Eastern Suburbs,2,0,2,1,66,-33.892267,151.25162,Bondi Junction
3036105,6744996,Private room,Eastern Suburbs,13,5,2,1,66,-33.894765,151.269844,Bondi
18215073,24560246,Private room,Eastern Suburbs,0,0,1,1,78,-33.912556,151.246704,Randwick
9810703,50541169,Private room,Eastern Suburbs,1,0,2,1,70,-33.890649,151.266316,Bondi Beach
1641753,8716559,Private room,Eastern Suburbs,12,5,2,1,63,-33.892359,151.244244,Bondi Junction
5310027,19419374,Private room,Eastern Suburbs,42,5,4,2,78,-33.93624,151.258683,Maroubra
18760023,49836958,Private room,Eastern Suburbs,0,0,2,1,70,-33.893001,151.272511,Bondi Beach
8294932,9551515,Private room,Eastern Suburbs,16,4.5,4,1,77,-33.898301,151.260744,Bronte
11191754,58113950,Private room,Eastern Suburbs,1,0,2,1,70,-33.888412,151.271049,Bondi Beach
19099938,1758567,Private room,Eastern Suburbs,0,0,1,1,70,-33.888599,151.270067,Bondi Beach
3507781,17662497,Private room,Eastern Suburbs,62,4.5,2,1,70,-33.887548,151.268604,Bondi Beach
16447281,13940616,Private room,Eastern Suburbs,1,0,2,1,63,-33.881469,151.243108,Woollahra
12365260,172878,Private room,Eastern Suburbs,3,4.5,2,1,63,-33.890534,151.285277,North Bondi
16848433,100004564,Private room,Eastern Suburbs,2,0,2,1,78,-33.886468,151.272465,Bondi Beach
10211958,19760566,Private room,Eastern Suburbs,2,0,2,1,63,-33.905654,151.266261,Bronte
13715667,80135425,Private room,Eastern Suburbs,2,0,2,1,62,-33.893757,151.256072,Bondi Junction
15454963,16889205,Private room,Eastern Suburbs,16,5,2,1,63,-33.892457,151.283761,North Bondi
15065185,25807770,Private room,Eastern Suburbs,2,0,2,1,66,-33.892971,151.271985,Bondi Beach
15152904,5860555,Private room,Eastern Suburbs,6,5,1,1,63,-33.887774,151.278027,Bondi Beach
5261985,27238592,Private room,Eastern Suburbs,2,0,2,1,78,-33.901628,151.252841,Queens Park
7860639,3762736,Private room,Eastern Suburbs,28,5,2,2,70,-33.919878,151.252372,Coogee
16753332,46048867,Private room,Eastern Suburbs,1,0,2,1,70,-33.891972,151.264811,Bondi
18978902,48097569,Private room,Eastern Suburbs,0,0,2,1,66,-33.880447,151.277648,North Bondi
16392903,2539947,Private room,Eastern Suburbs,11,5,2,1,70,-33.896509,151.259883,Bondi
6453438,33701179,Private room,Eastern Suburbs,0,0,2,1,69,-33.884259,151.281541,North Bondi
798470,4164596,Private room,Eastern Suburbs,15,5,2,1,69,-33.916993,151.254655,Coogee
15468866,99270872,Private room,Eastern Suburbs,37,5,2,1,63,-33.913449,151.248192,Randwick
15720903,101556953,Private room,Eastern Suburbs,1,0,2,1,65,-33.89183,151.268441,Bondi Beach
14672921,2061491,Private room,Eastern Suburbs,14,5,2,1,70,-33.888504,151.267174,Bondi Beach
19277150,6911237,Private room,Eastern Suburbs,0,0,2,1,63,-33.920479,151.250875,Coogee
5354398,3305539,Private room,Eastern Suburbs,16,5,2,1,68,-33.887567,151.270379,Bondi Beach
16008896,26188837,Private room,Eastern Suburbs,6,5,2,1,63,-33.874236,151.277709,Rose Bay
11513240,10177203,Private room,Eastern Suburbs,44,5,3,1,66,-33.887212,151.27722,Bondi Beach
10180853,52282189,Private room,Eastern Suburbs,0,0,2,1,63,-33.886837,151.276819,Bondi Beach
9930009,20710785,Private room,Eastern Suburbs,20,5,2,1,63,-33.895377,151.271143,Bondi
16833967,34220270,Private room,Eastern Suburbs,1,0,2,1,63,-33.895052,151.26367,Bondi
18393448,12554803,Private room,Eastern Suburbs,0,0,2,1,78,-33.895691,151.260565,Bondi
17892938,35681422,Private room,Eastern Suburbs,1,0,2,1,78,-33.905456,151.265009,Bronte
3775902,19362348,Private room,Eastern Suburbs,78,5,2,1,66,-33.889859,151.249091,Woollahra
16016603,37634791,Private room,Eastern Suburbs,14,4.5,2,1,78,-33.896324,151.270068,Bondi
73628,385108,Private room,Eastern Suburbs,7,4.5,2,1,70,-33.88672,151.266557,Bondi Beach
16353425,4080583,Private room,Eastern Suburbs,2,0,2,1,70,-33.882148,151.277632,North Bondi
16244199,50245093,Private room,Eastern Suburbs,1,0,2,1,70,-33.88933,151.28431,North Bondi
17225303,38798688,Private room,Eastern Suburbs,4,5,2,1,63,-33.889375,151.264895,Bondi Beach
19297417,115564811,Private room,Eastern Suburbs,0,0,2,1,74,-33.920438,151.249658,Coogee
16335540,96782425,Private room,Eastern Suburbs,0,0,2,1,74,-33.88881,151.257472,Bondi Junction
16966476,24349098,Private room,Eastern Suburbs,0,0,2,1,63,-33.889109,151.256492,Bellevue Hill
16653887,34220352,Private room,Eastern Suburbs,7,4.5,2,1,70,-33.921729,151.250497,Coogee
13387033,76113273,Private room,Eastern Suburbs,0,0,2,1,78,-33.925631,151.25343,Coogee
14749776,33945648,Private room,Eastern Suburbs,8,5,1,1,66,-33.890417,151.272805,Bondi Beach
5031101,25971613,Private room,Eastern Suburbs,5,5,2,1,70,-33.907155,151.26175,Bronte
1885938,9811928,Private room,Eastern Suburbs,6,5,1,1,66,-33.898651,151.270722,Tamarama
4589874,15752806,Private room,Eastern Suburbs,53,5,2,1,70,-33.886898,151.269347,Bondi Beach
8849178,5727736,Private room,Eastern Suburbs,27,5,2,1,69,-33.897032,151.273874,Bondi
15183107,59246473,Private room,Eastern Suburbs,2,0,2,1,70,-33.886904,151.273633,Bondi Beach
2794412,13970363,Private room,Eastern Suburbs,6,5,1,1,63,-33.892509,151.27357,Bondi Beach
15991524,54283100,Private room,Eastern Suburbs,2,0,2,1,78,-33.886971,151.268321,Bondi Beach
17425398,13390826,Private room,Eastern Suburbs,3,5,2,1,63,-33.946066,151.255203,Maroubra
11803423,11189098,Private room,Eastern Suburbs,13,5,2,1,66,-33.888021,151.274361,Bondi Beach
15793072,102173721,Private room,Eastern Suburbs,1,0,2,1,70,-33.889612,151.272306,Bondi Beach
9497916,3555766,Private room,Eastern Suburbs,3,4.5,2,1,70,-33.887564,151.275105,Bondi Beach
19044082,81078234,Private room,Eastern Suburbs,0,0,2,2,63,-33.918082,151.258992,Coogee
17925151,112037729,Private room,Eastern Suburbs,0,0,2,1,74,-33.892277,151.274359,Bondi Beach
5622099,20417383,Private room,Eastern Suburbs,43,5,2,1,74,-33.888314,151.242739,Woollahra
11553537,1375649,Private room,Eastern Suburbs,4,5,2,1,63,-33.890552,151.265657,Bondi Beach
17610812,77418151,Private room,Eastern Suburbs,0,0,2,1,70,-33.923685,151.254895,Coogee
13046267,72190790,Private room,Eastern Suburbs,21,5,2,1,63,-33.927777,151.253581,South Coogee
16418249,23952593,Private room,Eastern Suburbs,0,0,2,2,63,-33.889779,151.273241,Bondi Beach
17669855,120291851,Private room,Eastern Suburbs,3,4.5,1,1,78,-33.925355,151.253645,Coogee
8122314,40838035,Private room,Eastern Suburbs,1,0,2,1,66,-33.891974,151.271947,Bondi Beach
3459000,12342905,Private room,Eastern Suburbs,69,5,2,1,74,-33.888183,151.281619,North Bondi
18348991,39775883,Private room,Eastern Suburbs,0,0,2,1,70,-33.883385,151.282098,North Bondi
6426331,24870653,Private room,Eastern Suburbs,3,4,2,1,69,-33.898582,151.261941,Bronte
15415825,98774859,Private room,Eastern Suburbs,2,0,2,1,63,-33.89338,151.269362,Bondi
15847406,16202917,Private room,Eastern Suburbs,21,5,6,1,80,-33.858673,151.282016,Vaucluse
14678530,2805371,Private room,Eastern Suburbs,1,0,2,1,70,-33.895197,151.270237,Bondi
12177833,63550534,Private room,Eastern Suburbs,1,0,2,1,70,-33.89185,151.284105,North Bondi
15287988,9859216,Private room,Eastern Suburbs,0,0,2,1,78,-33.892175,151.264534,Bondi
7280337,14302022,Private room,Eastern Suburbs,0,0,1,1,78,-33.887878,151.282602,North Bondi
9828411,50620750,Private room,Eastern Suburbs,63,4.5,2,1,66,-33.873262,151.258193,Rose Bay
5447857,28259299,Private room,Eastern Suburbs,1,0,2,1,78,-33.886583,151.270703,Bondi Beach
9734847,10509800,Private room,Eastern Suburbs,1,0,2,1,70,-33.883205,151.279001,North Bondi
9738357,10110946,Private room,Eastern Suburbs,4,5,2,1,63,-33.876912,151.275022,Rose Bay
4297628,22312369,Private room,Eastern Suburbs,1,0,2,1,77,-33.891375,151.270908,Bondi Beach
11551890,60873601,Private room,Eastern Suburbs,0,0,2,1,78,-33.885248,151.28237,North Bondi
18737481,130344422,Private room,Eastern Suburbs,0,0,2,1,74,-33.891219,151.26524,Bondi Beach
8614058,1865658,Private room,Eastern Suburbs,37,5,2,1,77,-33.884279,151.273891,North Bondi
4625429,16887855,Private room,Eastern Suburbs,2,0,2,1,78,-33.887988,151.278891,Bondi Beach
15916926,23164019,Private room,Eastern Suburbs,18,4.5,2,1,70,-33.888,151.278183,Bondi Beach
14795481,62025218,Private room,Eastern Suburbs,3,4.5,2,1,63,-33.887233,151.275058,Bondi Beach
1489994,6186893,Private room,Eastern Suburbs,30,5,2,1,72,-33.901277,151.260923,Bronte
77792,417701,Private room,Eastern Suburbs,76,5,2,1,66,-33.918005,151.243716,Randwick
15932861,47830066,Private room,Eastern Suburbs,1,0,2,1,63,-33.884114,151.266602,Bellevue Hill
16488910,622849,Private room,Eastern Suburbs,1,0,2,1,69,-33.888996,151.278137,Bondi Beach
15343378,7984848,Private room,Eastern Suburbs,7,4.5,2,1,63,-33.891237,151.270344,Bondi Beach
17612874,14999941,Private room,Eastern Suburbs,3,5,2,1,63,-33.879471,151.275377,North Bondi
10142804,5889132,Private room,Eastern Suburbs,1,0,2,1,63,-33.890423,151.270399,Bondi Beach
16978814,13915771,Private room,Eastern Suburbs,1,0,2,3,63,-33.885208,151.273719,North Bondi
11321469,22803379,Private room,Eastern Suburbs,1,0,2,1,78,-33.891568,151.272236,Bondi Beach
11051425,57357741,Private room,Eastern Suburbs,3,5,2,1,70,-33.889372,151.269699,Bondi Beach
16468409,108063863,Private room,Eastern Suburbs,1,0,2,3,78,-33.875239,151.279107,Dover Heights
16442576,107830748,Private room,Eastern Suburbs,0,0,2,1,78,-33.891847,151.26502,Bondi Beach
17213126,115872513,Private room,Eastern Suburbs,9,5,2,1,74,-33.870238,151.282219,Dover Heights
6615485,17020,Private room,Eastern Suburbs,0,0,2,1,74,-33.889347,151.266471,Bondi Beach
9983605,5804984,Private room,Eastern Suburbs,6,5,2,1,66,-33.898965,151.270901,Tamarama
3535055,17799777,Private room,Eastern Suburbs,5,5,1,1,63,-33.917165,151.259863,Coogee
8923470,10337012,Private room,Eastern Suburbs,11,5,2,1,63,-33.897013,151.26787,Tamarama
18023626,29435297,Private room,Eastern Suburbs,0,0,2,1,78,-33.893801,151.27071,Bondi Beach
17436119,117973629,Private room,Eastern Suburbs,7,4.5,2,1,66,-33.887634,151.279567,North Bondi
4780186,24648031,Private room,Eastern Suburbs,8,4.5,4,1,77,-33.890449,151.273361,Bondi Beach
17286359,116606507,Private room,Eastern Suburbs,8,4.5,2,1,77,-33.890533,151.27416,Bondi Beach
13736624,23942735,Private room,Eastern Suburbs,0,0,1,1,78,-33.889265,151.274041,Bondi Beach
583321,2874517,Private room,Eastern Suburbs,96,5,2,1,70,-33.889841,151.264184,Bondi Beach
19005635,34712526,Private room,Eastern Suburbs,0,0,2,1,78,-33.878153,151.273736,North Bondi
9849915,12337597,Private room,Eastern Suburbs,19,5,2,1,70,-33.893336,151.284219,North Bondi
13283823,62329789,Private room,Eastern Suburbs,0,0,2,1,66,-33.887148,151.272737,Bondi Beach
16588349,2006547,Private room,Eastern Suburbs,10,5,2,1,69,-33.892041,151.272763,Bondi Beach
10397046,53532237,Private room,Lower Northern Sydney,2,0,2,1,77,-33.78536,151.106924,Marsfield
17719583,99327210,Private room,Inner Western Sydney,0,0,2,1,63,-33.833036,151.083587,Rhodes
3293665,16639191,Private room,Lower Northern Sydney,7,4.5,2,1,63,-33.813699,151.096505,West Ryde
10077707,21953796,Private room,Inner Western Sydney,2,0,2,1,76,-33.833261,151.085732,Rhodes
19250756,134641962,Private room,Inner Western Sydney,0,0,2,0,80,-33.829284,151.086302,Rhodes
19338409,135479725,Private room,Lower Northern Sydney,0,0,2,1,78,-33.807716,151.137192,East Ryde
14436069,72651602,Private room,Lower Northern Sydney,15,5,2,1,63,-33.820129,151.12855,Gladesville
8632412,30880171,Private room,Lower Northern Sydney,0,0,1,1,77,-33.834545,151.211767,North Sydney
15056708,40543130,Private room,Lower Northern Sydney,2,0,4,1,63,-33.807484,151.178033,Lane Cove North
8743201,29010196,Private room,Inner Sydney,0,0,1,1,66,-33.853543,151.183193,Birchgrove
9866242,50777306,Private room,Lower Northern Sydney,28,5,2,1,63,-33.824301,151.198633,St Leonards
16365402,16169750,Private room,Lower Northern Sydney,0,0,2,1,63,-33.827818,151.208492,Crows Nest
10438009,53770009,Private room,Inner Western Sydney,0,0,2,1,78,-33.855989,151.160859,Drummoyne
19108217,24205885,Private room,Inner Sydney,0,0,1,1,63,-33.861353,151.164519,Rozelle
2899117,14818272,Private room,Inner Sydney,5,5,2,1,66,-33.86324,151.169855,Rozelle
9906433,3598017,Private room,Lower Northern Sydney,1,0,2,1,70,-33.835523,151.219264,Neutral Bay
6976076,1387518,Private room,Inner Sydney,28,5,2,1,70,-33.861009,151.169868,Rozelle
8377764,44152049,Private room,Lower Northern Sydney,0,0,2,1,78,-33.848872,151.215181,Kirribilli
3742718,19140247,Private room,Inner Sydney,0,0,1,1,70,-33.863022,151.171652,Rozelle
16260199,106211213,Private room,Lower Northern Sydney,1,0,2,1,66,-33.836652,151.22037,Neutral Bay
10706935,55319544,Private room,Inner Sydney,10,4.5,1,1,66,-33.859472,151.173991,Balmain
883949,4681163,Private room,Lower Northern Sydney,1,0,2,1,70,-33.825321,151.221519,Cremorne
10884940,56399929,Private room,Lower Northern Sydney,2,0,2,1,77,-33.83118,151.204268,North Sydney
9794774,17180954,Private room,Lower Northern Sydney,1,0,2,1,63,-33.835557,151.20894,North Sydney
3194107,16189742,Private room,Inner Sydney,1,0,2,1,66,-33.863905,151.17183,Rozelle
1115491,6122175,Private room,Inner Sydney,68,4.5,2,1,70,-33.852108,151.180654,Birchgrove
11720900,62328126,Private room,Lower Northern Sydney,15,5,2,1,78,-33.83816,151.208787,North Sydney
10340406,21441270,Private room,Inner Western Sydney,0,0,1,1,66,-33.848967,151.158109,Drummoyne
17357333,86889715,Private room,Lower Northern Sydney,0,0,2,1,66,-33.845498,151.212169,The Rocks
14970423,94293533,Private room,Inner Sydney,8,5,2,1,70,-33.860216,151.180984,Balmain
5221861,330564,Private room,Inner Sydney,2,0,3,1,78,-33.847652,151.184633,Birchgrove
5221810,330564,Private room,Inner Sydney,4,3.5,2,1,70,-33.847749,151.183664,Birchgrove
3110097,15807200,Private room,Lower Northern Sydney,0,0,2,1,74,-33.842164,151.214142,North Sydney
13210519,74062381,Private room,Inner Sydney,0,0,2,1,78,-33.854818,151.174202,Balmain
15527772,33031353,Private room,Lower Northern Sydney,15,5,2,1,77,-33.849473,151.217951,Kirribilli
4418797,22937006,Private room,Lower Northern Sydney,1,0,1,1,63,-33.844568,151.215085,Kirribilli
17751982,54309513,Private room,Inner Sydney,2,0,2,1,78,-33.851193,151.184663,Birchgrove
15030002,17893608,Private room,Inner Sydney,17,5,2,1,81,-33.861285,151.179432,Balmain
966602,5273144,Private room,Lower Northern Sydney,16,4.5,2,1,74,-33.83376,151.19633,Wollstonecraft
15326851,40170116,Private room,Lower Northern Sydney,0,0,2,1,81,-33.820936,151.192952,St Leonards
16117354,1991717,Private room,Lower Northern Sydney,0,0,2,1,74,-33.841408,151.227013,Cremorne Point
10145295,11825024,Private room,Inner Sydney,7,5,2,1,63,-33.861856,151.166916,Rozelle
5221304,330564,Private room,Inner Sydney,5,4,2,1,74,-33.846937,151.185109,Birchgrove
12440173,66980811,Private room,Lower Northern Sydney,2,0,2,1,66,-33.837103,151.159622,Hunters Hill
5042107,26032272,Private room,Inner Sydney,8,5,2,1,76,-33.850836,151.181275,Birchgrove
426879,2122483,Private room,Inner Sydney,82,5,2,1,63,-33.858885,151.191993,Balmain East
18244691,39892559,Private room,Lower Northern Sydney,0,0,1,1,72,-33.838262,151.221239,Neutral Bay
1610045,6341363,Private room,Lower Northern Sydney,2,0,2,1,69,-33.832461,151.215984,Neutral Bay
18638087,122570062,Private room,Inner Sydney,0,0,2,1,78,-33.854816,151.180511,Birchgrove
733601,3823022,Private room,Inner Sydney,91,5,2,1,77,-33.85883,151.168573,Rozelle
14072429,25977391,Private room,Inner Sydney,19,4.5,2,1,63,-33.859694,151.176801,Balmain
14377918,59510879,Private room,Inner Sydney,10,4.5,2,1,66,-33.856994,151.185498,Balmain
12351,17061,Private room,Inner Sydney,403,5,2,1,77,-33.865153,151.191896,Pyrmont
14238507,59510879,Private room,Inner Sydney,25,5,3,1,70,-33.856694,151.188586,Balmain
18381577,13641257,Private room,Inner Sydney,1,0,2,1,70,-33.855503,151.192242,Balmain East
6506889,21334027,Private room,Lower Northern Sydney,16,5,2,1,73,-33.835943,151.218545,Neutral Bay
8941414,46738864,Private room,Lower Northern Sydney,1,0,2,1,66,-33.836806,151.214385,Neutral Bay
5995948,6382914,Private room,Inner Sydney,169,5,2,1,78,-33.857828,151.208586,The Rocks
